Flight_ID,Departure_Time,Arrival_Time,Actual_Departure_Time,Actual_Arrival_Time,Departure_Airport,Arrival_Airport,Flight_Distance,Aircraft_Type,Delayed,Wind_Speed,Weather,Loss_Cost
Flight889,2023-10-17 03:29:00,2023-10-17 10:50:00,2023-10-17 03:29:09.000,2023-10-17 10:50:09.000,AIR0,AIR9,2051,Boeing 737,True,1,stormy,51.3
Flight890,2023-05-11 12:21:00,2023-05-11 14:32:00,2023-05-11 12:23:02.400,2023-05-11 14:34:02.400,AIR9,AIR7,1247,A340,True,17,rainy,554.88
Flight891,2023-06-05 05:13:00,2023-06-05 11:14:00,2023-06-05 05:16:36.000,2023-06-05 11:17:36.000,AIR6,AIR9,1787,A340,True,24,stormy,756.0
Flight892,2023-03-21 15:29:00,2023-03-21 22:27:00,2023-03-21 15:30:39.000,2023-03-21 22:28:39.000,AIR5,AIR8,1903,A320,True,11,stormy,554.4
Flight893,2023-11-10 09:17:00,2023-11-10 14:49:00,2023-11-10 09:18:48.000,2023-11-10 14:50:48.000,AIR9,AIR1,446,Boeing 777,True,15,rainy,500.40000000000003
Flight894,2023-11-20 16:44:00,2023-11-21 01:40:00,2023-11-20 16:48:06.000,2023-11-21 01:44:06.000,AIR0,AIR2,888,A380,True,41,sunny,1197.1999999999998
Flight895,2023-03-08 07:56:00,2023-03-08 15:34:00,2023-03-08 07:58:12.000,2023-03-08 15:36:12.000,AIR3,AIR1,1775,Boeing 737,True,22,sunny,818.4000000000001
Flight896,2023-07-31 02:41:00,2023-07-31 06:29:00,2023-07-31 02:43:24.000,2023-07-31 06:31:24.000,AIR4,AIR6,1427,A320,True,24,sunny,883.1999999999999
Flight897,2023-03-09 00:54:00,2023-03-09 08:02:00,2023-03-09 00:59:51.000,2023-03-09 08:07:51.000,AIR4,AIR4,817,A321,True,39,stormy,2281.5
Flight898,2023-08-23 02:23:00,2023-08-23 04:41:00,2023-08-23 02:23:07.200,2023-08-23 04:41:07.200,AIR8,AIR5,2288,A321,True,1,rainy,26.64
Flight899,2023-07-04 15:26:00,2023-07-04 17:43:00,2023-07-04 15:32:45.000,2023-07-04 17:49:45.000,AIR8,AIR7,373,Boeing 777,True,45,stormy,1903.5
Flight900,2023-08-25 18:32:00,2023-08-26 00:03:00,2023-08-25 18:32:00.000,2023-08-26 00:03:00.000,AIR1,AIR2,2303,A321,False,0,rainy,0.0
Flight901,2023-10-07 04:53:00,2023-10-07 10:25:00,2023-10-07 04:58:51.000,2023-10-07 10:30:51.000,AIR2,AIR3,585,A321,True,39,stormy,2082.6
Flight902,2023-08-15 00:27:00,2023-08-15 06:52:00,2023-08-15 00:31:39.000,2023-08-15 06:56:39.000,AIR5,AIR0,2387,A320,True,31,stormy,1618.2
Flight903,2023-06-30 09:43:00,2023-06-30 14:08:00,2023-06-30 09:46:00.000,2023-06-30 14:11:00.000,AIR0,AIR5,2078,A340,True,30,sunny,726.0
Flight904,2023-08-06 14:02:00,2023-08-06 19:44:00,2023-08-06 14:05:00.000,2023-08-06 19:47:00.000,AIR8,AIR0,865,A320,True,20,stormy,852.0
Flight905,2023-04-18 19:42:00,2023-04-19 03:15:00,2023-04-18 19:47:24.000,2023-04-19 03:20:24.000,AIR4,AIR2,157,A321,True,36,stormy,1414.8000000000002
Flight906,2023-01-16 08:02:00,2023-01-16 13:51:00,2023-01-16 08:03:54.000,2023-01-16 13:52:54.000,AIR2,AIR7,1512,A340,True,19,sunny,604.1999999999999
Flight907,2023-01-02 16:06:00,2023-01-02 23:14:00,2023-01-02 16:07:18.000,2023-01-02 23:15:18.000,AIR7,AIR8,682,Boeing 737,True,13,sunny,301.6
Flight908,2023-03-29 01:48:00,2023-03-29 09:20:00,2023-03-29 01:48:12.000,2023-03-29 09:20:12.000,AIR2,AIR7,1512,A319,True,2,sunny,77.60000000000001
Flight909,2023-07-09 18:16:00,2023-07-10 02:32:00,2023-07-09 18:19:06.000,2023-07-10 02:35:06.000,AIR1,AIR0,305,A321,True,31,sunny,1153.2
Flight910,2023-09-17 12:27:00,2023-09-17 19:58:00,2023-09-17 12:27:21.600,2023-09-17 19:58:21.600,AIR6,AIR9,1787,A320,True,3,rainy,91.44000000000001
Flight911,2023-09-21 08:48:00,2023-09-21 13:42:00,2023-09-21 08:49:26.400,2023-09-21 13:43:26.400,AIR6,AIR5,896,A319,True,12,rainy,483.84000000000003
Flight912,2023-09-26 05:36:00,2023-09-26 08:58:00,2023-09-26 05:40:40.800,2023-09-26 09:02:40.800,AIR8,AIR3,1389,A321,True,39,rainy,1123.2
Flight913,2023-07-16 03:25:00,2023-07-16 04:58:00,2023-07-16 03:26:06.000,2023-07-16 04:59:06.000,AIR3,AIR7,2062,A340,True,11,sunny,420.20000000000005
Flight914,2023-09-30 02:11:00,2023-09-30 04:59:00,2023-09-30 02:12:04.800,2023-09-30 05:00:04.800,AIR8,AIR7,373,Boeing 777,True,9,rainy,304.55999999999995
Flight915,2023-10-11 14:03:00,2023-10-11 17:39:00,2023-10-11 14:03:45.000,2023-10-11 17:39:45.000,AIR5,AIR5,915,A340,True,5,stormy,282.0
Flight916,2023-04-04 02:08:00,2023-04-04 07:36:00,2023-04-04 02:11:00.000,2023-04-04 07:39:00.000,AIR1,AIR6,270,A340,True,30,sunny,816.0
Flight917,2023-05-26 18:07:00,2023-05-27 01:41:00,2023-05-26 18:10:00.000,2023-05-27 01:44:00.000,AIR8,AIR0,865,A380,True,20,stormy,888.0
Flight918,2023-08-27 09:55:00,2023-08-27 16:01:00,2023-08-27 10:01:00.000,2023-08-27 16:07:00.000,AIR6,AIR7,1837,Boeing 737,True,50,rainy,1632.0
Flight919,2023-10-25 23:55:00,2023-10-26 05:31:00,2023-10-25 23:56:36.000,2023-10-26 05:32:36.000,AIR4,AIR0,774,A320,True,16,sunny,505.6
Flight920,2023-03-23 15:48:00,2023-03-23 18:52:00,2023-03-23 15:50:06.000,2023-03-23 18:54:06.000,AIR2,AIR0,469,A340,True,21,sunny,617.4
Flight921,2023-09-19 14:21:00,2023-09-19 22:07:00,2023-09-19 14:25:03.000,2023-09-19 22:11:03.000,AIR4,AIR6,1427,A321,True,27,stormy,1466.1
Flight922,2023-02-02 11:43:00,2023-02-02 19:14:00,2023-02-02 11:44:21.000,2023-02-02 19:15:21.000,AIR5,AIR7,2441,A340,True,9,stormy,307.8
Flight923,2023-09-08 19:53:00,2023-09-09 04:13:00,2023-09-08 19:54:42.000,2023-09-09 04:14:42.000,AIR2,AIR8,182,Boeing 777,True,17,sunny,476.0
Flight924,2023-05-21 05:41:00,2023-05-21 07:08:00,2023-05-21 05:47:54.000,2023-05-21 07:14:54.000,AIR8,AIR1,1414,A319,True,46,stormy,1531.8000000000002
Flight925,2023-02-03 00:43:00,2023-02-03 04:03:00,2023-02-03 00:48:06.000,2023-02-03 04:08:06.000,AIR2,AIR4,687,A340,True,34,stormy,1672.8
Flight926,2023-01-08 06:04:00,2023-01-08 11:45:00,2023-01-08 06:06:02.400,2023-01-08 11:47:02.400,AIR0,AIR0,492,Boeing 777,True,17,rainy,493.68
Flight927,2023-09-08 06:34:00,2023-09-08 10:14:00,2023-09-08 06:38:21.000,2023-09-08 10:18:21.000,AIR9,AIR3,2341,A319,True,29,stormy,1252.8
Flight928,2023-04-24 09:45:00,2023-04-24 18:26:00,2023-04-24 09:48:06.000,2023-04-24 18:29:06.000,AIR2,AIR6,2038,A340,True,31,sunny,713.0
Flight929,2023-05-06 05:29:00,2023-05-06 10:45:00,2023-05-06 05:32:54.000,2023-05-06 10:48:54.000,AIR2,AIR7,1512,A321,True,39,sunny,1271.3999999999999
Flight930,2023-12-28 09:44:00,2023-12-28 18:54:00,2023-12-28 09:47:36.000,2023-12-28 18:57:36.000,AIR9,AIR3,2341,Boeing 737,True,24,stormy,1180.8
Flight931,2023-12-20 17:01:00,2023-12-20 19:49:00,2023-12-20 17:05:21.000,2023-12-20 19:53:21.000,AIR2,AIR7,1512,A380,True,29,stormy,1183.1999999999998
Flight932,2023-12-22 19:54:00,2023-12-23 00:21:00,2023-12-22 19:55:55.200,2023-12-23 00:22:55.200,AIR9,AIR6,937,Boeing 777,True,16,rainy,499.20000000000005
Flight933,2023-02-07 19:17:00,2023-02-08 03:02:00,2023-02-07 19:18:04.800,2023-02-08 03:03:04.800,AIR5,AIR8,1903,Boeing 777,True,9,rainy,263.52
Flight934,2023-04-30 21:39:00,2023-05-01 02:28:00,2023-04-30 21:39:27.000,2023-05-01 02:28:27.000,AIR4,AIR8,757,Boeing 777,True,3,stormy,144.9
Flight935,2023-03-02 15:09:00,2023-03-02 23:39:00,2023-03-02 15:14:16.800,2023-03-02 23:44:16.800,AIR8,AIR1,1414,A320,True,44,rainy,2038.0800000000002
Flight936,2023-04-19 00:00:00,2023-04-19 05:18:00,2023-04-19 00:04:57.000,2023-04-19 05:22:57.000,AIR8,AIR8,2136,A380,True,33,stormy,1663.2
Flight937,2023-07-18 08:58:00,2023-07-18 10:25:00,2023-07-18 08:58:45.000,2023-07-18 10:25:45.000,AIR4,AIR1,2105,A321,True,5,stormy,240.0
Flight938,2023-06-03 19:04:00,2023-06-04 04:24:00,2023-06-03 19:04:21.600,2023-06-04 04:24:21.600,AIR7,AIR8,682,Boeing 777,True,3,rainy,85.68
Flight939,2023-03-23 18:33:00,2023-03-23 22:11:00,2023-03-23 18:33:43.200,2023-03-23 22:11:43.200,AIR4,AIR3,2446,A380,True,6,rainy,208.8
Flight940,2023-09-26 05:43:00,2023-09-26 15:25:00,2023-09-26 05:43:54.000,2023-09-26 15:25:54.000,AIR0,AIR7,1290,A380,True,9,sunny,194.4
Flight941,2023-07-13 02:08:00,2023-07-13 05:56:00,2023-07-13 02:11:48.000,2023-07-13 05:59:48.000,AIR9,AIR1,446,A320,True,38,sunny,1398.3999999999999
Flight942,2023-02-10 23:59:00,2023-02-11 06:45:00,2023-02-11 00:06:03.000,2023-02-11 06:52:03.000,AIR5,AIR3,223,A319,True,47,stormy,2326.5
Flight943,2023-12-12 18:22:00,2023-12-13 03:56:00,2023-12-12 18:25:18.000,2023-12-13 03:59:18.000,AIR7,AIR9,1152,A319,True,22,stormy,957.0
Flight944,2023-05-25 10:54:00,2023-05-25 17:40:00,2023-05-25 10:57:00.000,2023-05-25 17:43:00.000,AIR3,AIR9,154,A321,True,25,rainy,1152.0
Flight945,2023-08-21 21:50:00,2023-08-22 01:44:00,2023-08-21 21:53:48.000,2023-08-22 01:47:48.000,AIR5,AIR5,915,A321,True,38,sunny,980.4
Flight946,2023-12-14 06:50:00,2023-12-14 12:30:00,2023-12-14 06:50:24.000,2023-12-14 12:30:24.000,AIR4,AIR9,790,A340,True,4,sunny,96.0
Flight947,2023-05-11 10:56:00,2023-05-11 13:00:00,2023-05-11 11:00:54.000,2023-05-11 13:04:54.000,AIR9,AIR8,2340,Boeing 737,True,49,sunny,1068.2
Flight948,2023-12-25 15:34:00,2023-12-25 23:56:00,2023-12-25 15:34:42.000,2023-12-25 23:56:42.000,AIR3,AIR6,1087,A380,True,7,sunny,278.59999999999997
Flight949,2023-02-16 13:59:00,2023-02-16 16:17:00,2023-02-16 14:02:36.000,2023-02-16 16:20:36.000,AIR9,AIR0,1917,A321,True,24,stormy,1173.6000000000001
Flight950,2023-11-13 16:56:00,2023-11-13 21:45:00,2023-11-13 16:59:36.000,2023-11-13 21:48:36.000,AIR0,AIR8,1803,A320,True,24,stormy,972.0
Flight951,2023-04-08 17:35:00,2023-04-08 19:33:00,2023-04-08 17:40:24.000,2023-04-08 19:38:24.000,AIR1,AIR9,822,A340,True,45,rainy,1879.2
Flight952,2023-07-01 23:35:00,2023-07-02 02:58:00,2023-07-01 23:35:09.000,2023-07-02 02:58:09.000,AIR6,AIR9,1787,A319,True,1,stormy,45.6
Flight953,2023-01-21 04:10:00,2023-01-21 07:13:00,2023-01-21 04:10:43.200,2023-01-21 07:13:43.200,AIR2,AIR1,2256,A340,True,6,rainy,226.08
Flight954,2023-01-20 05:20:00,2023-01-20 08:32:00,2023-01-20 05:22:02.400,2023-01-20 08:34:02.400,AIR4,AIR1,2105,Boeing 737,True,17,rainy,448.8
Flight955,2023-01-15 09:48:00,2023-01-15 12:36:00,2023-01-15 09:51:28.800,2023-01-15 12:39:28.800,AIR3,AIR2,1730,Boeing 777,True,29,rainy,856.08
Flight956,2023-12-16 13:20:00,2023-12-16 16:43:00,2023-12-16 13:27:03.000,2023-12-16 16:50:03.000,AIR4,AIR7,1842,Boeing 737,True,47,stormy,2002.2
Flight957,2023-01-26 12:58:00,2023-01-26 15:39:00,2023-01-26 13:00:24.000,2023-01-26 15:41:24.000,AIR3,AIR8,2245,A321,True,24,sunny,820.8
Flight958,2023-03-05 18:41:00,2023-03-06 02:11:00,2023-03-05 18:41:30.000,2023-03-06 02:11:30.000,AIR1,AIR6,270,Boeing 777,True,5,sunny,117.0
Flight959,2023-10-25 03:48:00,2023-10-25 13:43:00,2023-10-25 03:52:12.000,2023-10-25 13:47:12.000,AIR7,AIR5,401,A320,True,28,stormy,1327.2
Flight960,2023-04-12 04:37:00,2023-04-12 07:22:00,2023-04-12 04:39:24.000,2023-04-12 07:24:24.000,AIR9,AIR5,2306,A321,True,20,rainy,662.4
Flight961,2023-11-26 05:53:00,2023-11-26 12:00:00,2023-11-26 05:53:00.000,2023-11-26 12:00:00.000,AIR6,AIR9,1787,A321,False,0,sunny,0.0
Flight962,2023-05-01 03:50:00,2023-05-01 09:22:00,2023-05-01 03:51:54.000,2023-05-01 09:23:54.000,AIR1,AIR0,305,Boeing 777,True,19,sunny,714.4
Flight963,2023-02-09 04:47:00,2023-02-09 07:14:00,2023-02-09 04:53:18.000,2023-02-09 07:20:18.000,AIR7,AIR3,1358,A320,True,42,stormy,1839.6
Flight964,2023-07-29 08:17:00,2023-07-29 13:38:00,2023-07-29 08:22:02.400,2023-07-29 13:43:02.400,AIR2,AIR5,1515,A380,True,42,rainy,1632.96
Flight965,2023-07-30 15:10:00,2023-07-31 00:29:00,2023-07-30 15:15:02.400,2023-07-31 00:34:02.400,AIR3,AIR3,1891,Boeing 777,True,42,rainy,1471.68
Flight966,2023-09-29 17:37:00,2023-09-29 23:04:00,2023-09-29 17:43:36.000,2023-09-29 23:10:36.000,AIR2,AIR9,847,A319,True,44,stormy,1940.3999999999999
Flight967,2023-02-18 23:53:00,2023-02-19 02:02:00,2023-02-18 23:56:36.000,2023-02-19 02:05:36.000,AIR6,AIR7,1837,Boeing 737,True,30,rainy,1152.0
Flight968,2023-11-03 07:52:00,2023-11-03 09:27:00,2023-11-03 07:52:07.200,2023-11-03 09:27:07.200,AIR5,AIR8,1903,Boeing 737,True,1,rainy,32.64
Flight969,2023-08-08 00:46:00,2023-08-08 03:27:00,2023-08-08 00:49:42.000,2023-08-08 03:30:42.000,AIR1,AIR8,2067,A340,True,37,sunny,828.8000000000001
Flight970,2023-12-05 21:28:00,2023-12-06 01:08:00,2023-12-05 21:29:55.200,2023-12-06 01:09:55.200,AIR7,AIR1,957,A380,True,16,rainy,541.44
Flight971,2023-07-04 06:24:00,2023-07-04 10:14:00,2023-07-04 06:25:36.000,2023-07-04 10:15:36.000,AIR7,AIR3,1358,A319,True,16,sunny,579.2
Flight972,2023-01-13 23:14:00,2023-01-14 00:23:00,2023-01-13 23:17:57.600,2023-01-14 00:26:57.600,AIR1,AIR6,270,A380,True,33,rainy,1243.44
Flight973,2023-10-16 21:18:00,2023-10-17 01:21:00,2023-10-16 21:22:21.000,2023-10-17 01:25:21.000,AIR5,AIR8,1903,A320,True,29,stormy,1026.6
Flight974,2023-11-14 08:20:00,2023-11-14 15:02:00,2023-11-14 08:23:28.800,2023-11-14 15:05:28.800,AIR7,AIR1,957,Boeing 777,True,29,rainy,1231.92
Flight975,2023-08-06 16:08:00,2023-08-06 19:13:00,2023-08-06 16:09:36.000,2023-08-06 19:14:36.000,AIR3,AIR2,1730,A380,True,16,sunny,326.40000000000003
Flight976,2023-05-27 00:48:00,2023-05-27 05:11:00,2023-05-27 00:50:31.200,2023-05-27 05:13:31.200,AIR9,AIR5,2306,A380,True,21,rainy,927.36
Flight977,2023-02-28 07:29:00,2023-02-28 08:29:00,2023-02-28 07:29:14.400,2023-02-28 08:29:14.400,AIR6,AIR4,1977,A321,True,2,rainy,70.56
Flight978,2023-08-28 10:15:00,2023-08-28 16:42:00,2023-08-28 10:17:51.000,2023-08-28 16:44:51.000,AIR0,AIR7,1290,Boeing 737,True,19,stormy,917.7
Flight979,2023-02-26 09:58:00,2023-02-26 11:39:00,2023-02-26 10:05:30.000,2023-02-26 11:46:30.000,AIR2,AIR6,2038,Boeing 777,True,50,stormy,2385.0
Flight980,2023-09-16 07:23:00,2023-09-16 15:32:00,2023-09-16 07:28:31.200,2023-09-16 15:37:31.200,AIR8,AIR2,897,A321,True,46,rainy,2042.3999999999999
Flight981,2023-02-14 05:50:00,2023-02-14 12:54:00,2023-02-14 05:54:40.800,2023-02-14 12:58:40.800,AIR9,AIR5,2306,A321,True,39,rainy,1095.1200000000001
Flight982,2023-09-04 18:56:00,2023-09-04 21:43:00,2023-09-04 18:59:48.000,2023-09-04 21:46:48.000,AIR5,AIR4,2213,Boeing 737,True,38,sunny,1033.6
Flight983,2023-08-12 08:37:00,2023-08-12 16:18:00,2023-08-12 08:41:21.000,2023-08-12 16:22:21.000,AIR0,AIR9,2051,Boeing 737,True,29,stormy,1131.0
Flight984,2023-09-29 16:44:00,2023-09-30 01:34:00,2023-09-29 16:46:18.000,2023-09-30 01:36:18.000,AIR5,AIR4,2213,A321,True,23,sunny,621.0
Flight985,2023-02-23 02:02:00,2023-02-23 11:48:00,2023-02-23 02:08:54.000,2023-02-23 11:54:54.000,AIR6,AIR3,1810,A380,True,46,stormy,2056.2000000000003
Flight986,2023-01-22 15:03:00,2023-01-22 19:36:00,2023-01-22 15:04:42.000,2023-01-22 19:37:42.000,AIR2,AIR4,687,A319,True,17,sunny,656.1999999999999
Flight987,2023-06-24 22:53:00,2023-06-25 07:20:00,2023-06-24 22:58:09.600,2023-06-25 07:25:09.600,AIR5,AIR8,1903,A340,True,43,rainy,1589.28
Flight988,2023-08-29 13:18:00,2023-08-29 23:14:00,2023-08-29 13:21:12.000,2023-08-29 23:17:12.000,AIR5,AIR3,223,A380,True,32,sunny,1081.6000000000001
Flight989,2023-04-20 11:35:00,2023-04-20 17:28:00,2023-04-20 11:35:09.000,2023-04-20 17:28:09.000,AIR6,AIR9,1787,Boeing 737,True,1,stormy,34.199999999999996
Flight990,2023-04-23 21:28:00,2023-04-24 05:20:00,2023-04-23 21:29:19.200,2023-04-24 05:21:19.200,AIR2,AIR8,182,Boeing 777,True,11,rainy,467.28000000000003
Flight991,2023-02-03 14:09:00,2023-02-03 21:23:00,2023-02-03 14:09:00.000,2023-02-03 21:23:00.000,AIR2,AIR8,182,A320,False,0,rainy,0.0
Flight992,2023-07-16 20:48:00,2023-07-17 05:14:00,2023-07-16 20:51:18.000,2023-07-17 05:17:18.000,AIR5,AIR7,2441,A321,True,33,sunny,924.0
Flight993,2023-10-06 11:22:00,2023-10-06 16:44:00,2023-10-06 11:26:30.000,2023-10-06 16:48:30.000,AIR2,AIR5,1515,Boeing 777,True,30,stormy,1206.0
Flight994,2023-11-15 05:16:00,2023-11-15 07:32:00,2023-11-15 05:20:21.000,2023-11-15 07:36:21.000,AIR7,AIR7,373,A340,True,29,stormy,983.0999999999999
Flight995,2023-10-29 13:31:00,2023-10-29 18:32:00,2023-10-29 13:33:16.800,2023-10-29 18:34:16.800,AIR9,AIR5,2306,A380,True,19,rainy,725.0400000000001
Flight996,2023-05-04 19:54:00,2023-05-04 21:20:00,2023-05-04 19:56:42.000,2023-05-04 21:22:42.000,AIR2,AIR3,585,A319,True,27,sunny,837.0
Flight997,2023-02-20 04:02:00,2023-02-20 05:53:00,2023-02-20 04:08:00.000,2023-02-20 05:59:00.000,AIR9,AIR5,2306,A380,True,40,stormy,2028.0
Flight998,2023-12-21 16:23:00,2023-12-22 00:10:00,2023-12-21 16:27:12.000,2023-12-22 00:14:12.000,AIR0,AIR8,1803,A319,True,42,sunny,1192.8
Flight999,2023-10-16 03:58:00,2023-10-16 09:15:00,2023-10-16 04:01:36.000,2023-10-16 09:18:36.000,AIR1,AIR9,822,Boeing 737,True,24,stormy,900.0
Flight1000,2023-08-15 06:22:00,2023-08-15 15:00:00,2023-08-15 06:28:00.000,2023-08-15 15:06:00.000,AIR9,AIR4,1434,A380,True,40,stormy,2364.0
Flight1001,2023-07-07 23:15:00,2023-07-08 00:47:00,2023-07-07 23:15:36.000,2023-07-08 00:47:36.000,AIR6,AIR2,694,A340,True,5,rainy,181.2
Flight1002,2023-01-10 13:32:00,2023-01-10 22:35:00,2023-01-10 13:33:04.800,2023-01-10 22:36:04.800,AIR1,AIR8,2067,A320,True,9,rainy,248.39999999999998
Flight1003,2023-03-11 17:15:00,2023-03-12 00:06:00,2023-03-11 17:20:00.000,2023-03-12 00:11:00.000,AIR4,AIR8,757,A380,True,50,sunny,1460.0
Flight1004,2023-07-19 11:47:00,2023-07-19 15:41:00,2023-07-19 11:48:42.000,2023-07-19 15:42:42.000,AIR8,AIR3,1389,A320,True,17,sunny,431.8
Flight1005,2023-12-22 16:22:00,2023-12-22 21:15:00,2023-12-22 16:27:16.800,2023-12-22 21:20:16.800,AIR9,AIR6,937,A321,True,44,rainy,1615.68
Flight1006,2023-06-16 09:57:00,2023-06-16 16:38:00,2023-06-16 09:57:42.000,2023-06-16 16:38:42.000,AIR2,AIR1,2256,A320,True,7,sunny,203.0
Flight1007,2023-11-09 00:50:00,2023-11-09 05:36:00,2023-11-09 00:50:00.000,2023-11-09 05:36:00.000,AIR1,AIR6,270,A319,False,0,sunny,0.0
Flight1008,2023-02-02 01:04:00,2023-02-02 06:03:00,2023-02-02 01:07:42.000,2023-02-02 06:06:42.000,AIR5,AIR7,2441,A380,True,37,sunny,1250.6000000000001
Flight1009,2023-11-15 02:35:00,2023-11-15 10:08:00,2023-11-15 02:40:24.000,2023-11-15 10:13:24.000,AIR2,AIR0,469,A320,True,36,stormy,1317.6000000000001
Flight1010,2023-11-25 22:57:00,2023-11-26 07:03:00,2023-11-25 22:59:52.800,2023-11-26 07:05:52.800,AIR1,AIR1,388,A319,True,24,rainy,604.8000000000001
Flight1011,2023-10-26 23:41:00,2023-10-27 07:34:00,2023-10-26 23:41:36.000,2023-10-27 07:34:36.000,AIR5,AIR1,1724,A380,True,4,stormy,145.2
Flight1012,2023-07-25 04:07:00,2023-07-25 13:15:00,2023-07-25 04:08:48.000,2023-07-25 13:16:48.000,AIR3,AIR8,2245,A380,True,12,stormy,457.2
Flight1013,2023-04-21 01:01:00,2023-04-21 09:33:00,2023-04-21 01:05:42.000,2023-04-21 09:37:42.000,AIR9,AIR9,476,A321,True,47,sunny,1485.2
Flight1014,2023-06-30 22:16:00,2023-07-01 04:39:00,2023-06-30 22:19:28.800,2023-07-01 04:42:28.800,AIR9,AIR9,476,A320,True,29,rainy,793.4399999999999
Flight1015,2023-07-12 16:46:00,2023-07-12 18:22:00,2023-07-12 16:49:48.000,2023-07-12 18:25:48.000,AIR7,AIR8,682,A380,True,38,sunny,813.1999999999999
Flight1016,2023-12-03 08:38:00,2023-12-03 10:08:00,2023-12-03 08:39:18.000,2023-12-03 10:09:18.000,AIR9,AIR2,1663,A321,True,13,sunny,387.40000000000003
Flight1017,2023-10-31 20:47:00,2023-11-01 00:10:00,2023-10-31 20:49:18.000,2023-11-01 00:12:18.000,AIR0,AIR8,1803,A321,True,23,sunny,804.9999999999999
Flight1018,2023-05-11 06:55:00,2023-05-11 08:35:00,2023-05-11 06:57:42.000,2023-05-11 08:37:42.000,AIR0,AIR9,2051,A320,True,18,stormy,923.4000000000001
Flight1019,2023-04-12 04:41:00,2023-04-12 11:55:00,2023-04-12 04:41:18.000,2023-04-12 11:55:18.000,AIR5,AIR6,416,A320,True,3,sunny,97.8
Flight1020,2023-08-25 03:23:00,2023-08-25 07:58:00,2023-08-25 03:27:12.000,2023-08-25 08:02:12.000,AIR7,AIR3,1358,A320,True,28,stormy,1276.8
Flight1021,2023-07-29 14:20:00,2023-07-29 22:15:00,2023-07-29 14:23:43.200,2023-07-29 22:18:43.200,AIR1,AIR2,2303,A319,True,31,rainy,1138.32
Flight1022,2023-05-08 21:46:00,2023-05-09 03:14:00,2023-05-08 21:48:18.000,2023-05-09 03:16:18.000,AIR5,AIR6,416,A321,True,23,sunny,919.9999999999999
Flight1023,2023-01-24 05:14:00,2023-01-24 12:48:00,2023-01-24 05:19:38.400,2023-01-24 12:53:38.400,AIR8,AIR4,2184,A320,True,47,rainy,1263.36
Flight1024,2023-06-16 05:12:00,2023-06-16 09:43:00,2023-06-16 05:15:36.000,2023-06-16 09:46:36.000,AIR9,AIR7,1247,Boeing 737,True,36,sunny,1044.0
Flight1025,2023-04-14 23:20:00,2023-04-15 06:44:00,2023-04-14 23:22:52.800,2023-04-15 06:46:52.800,AIR2,AIR2,426,A380,True,24,rainy,1082.88
Flight1026,2023-11-04 02:17:00,2023-11-04 10:11:00,2023-11-04 02:21:18.000,2023-11-04 10:15:18.000,AIR0,AIR8,1803,A340,True,43,sunny,1161.0
Flight1027,2023-04-15 13:18:00,2023-04-15 17:06:00,2023-04-15 13:22:24.000,2023-04-15 17:10:24.000,AIR8,AIR7,373,A320,True,44,sunny,1029.6000000000001
Flight1028,2023-02-17 07:56:00,2023-02-17 09:21:00,2023-02-17 07:57:12.000,2023-02-17 09:22:12.000,AIR0,AIR4,2230,A380,True,10,rainy,268.8
Flight1029,2023-01-21 12:58:00,2023-01-21 18:50:00,2023-01-21 12:58:43.200,2023-01-21 18:50:43.200,AIR0,AIR0,492,Boeing 737,True,6,rainy,168.48000000000002
Flight1030,2023-06-13 08:30:00,2023-06-13 13:40:00,2023-06-13 08:32:45.600,2023-06-13 13:42:45.600,AIR7,AIR7,373,Boeing 777,True,23,rainy,745.1999999999999
Flight1031,2023-03-17 18:27:00,2023-03-17 21:35:00,2023-03-17 18:31:12.000,2023-03-17 21:39:12.000,AIR0,AIR0,492,A380,True,35,rainy,882.0
Flight1032,2023-06-26 17:45:00,2023-06-27 00:51:00,2023-06-26 17:46:03.000,2023-06-27 00:52:03.000,AIR6,AIR2,694,A319,True,7,stormy,333.90000000000003
Flight1033,2023-06-09 19:36:00,2023-06-09 22:04:00,2023-06-09 19:38:00.000,2023-06-09 22:06:00.000,AIR7,AIR9,1152,A319,True,20,sunny,412.0
Flight1034,2023-04-05 15:59:00,2023-04-05 19:04:00,2023-04-05 16:05:00.000,2023-04-05 19:10:00.000,AIR0,AIR1,653,A340,True,50,rainy,1800.0
Flight1035,2023-01-11 20:32:00,2023-01-11 23:39:00,2023-01-11 20:37:09.600,2023-01-11 23:44:09.600,AIR3,AIR9,154,Boeing 777,True,43,rainy,1630.56
Flight1036,2023-01-31 16:28:00,2023-01-31 21:39:00,2023-01-31 16:28:00.000,2023-01-31 21:39:00.000,AIR7,AIR2,847,Boeing 737,False,0,sunny,0.0
Flight1037,2023-03-19 21:10:00,2023-03-20 02:01:00,2023-03-19 21:11:19.200,2023-03-20 02:02:19.200,AIR3,AIR8,2245,A319,True,11,rainy,306.24
Flight1038,2023-02-24 04:20:00,2023-02-24 08:08:00,2023-02-24 04:22:48.000,2023-02-24 08:10:48.000,AIR0,AIR3,1613,A380,True,28,sunny,750.4
Flight1039,2023-06-08 19:24:00,2023-06-09 02:56:00,2023-06-08 19:28:19.200,2023-06-09 03:00:19.200,AIR4,AIR2,157,A320,True,36,rainy,1650.2399999999998
