scheduled_departure_time,scheduled_arrival_time,departure_airport,arrival_airport,weather,airline,temperature,visibility,wind_speed,wind_direction,aircraft_model,on_time
2022-09-27 12:00:00,2022-09-27 16:00:00,DFW,LHR,cloudy,AA,18,1637,0.41369185535761743,tailwind,A320,True
2022-09-27 13:00:00,2022-09-27 14:00:00,ORD,PEK,sunny,DL,25,1596,19.11433961451534,headwind,B787,True
2022-09-27 14:00:00,2022-09-27 17:00:00,LAX,HND,rainy,WN,6,795,31.381707654948315,headwind,A321,False
2022-09-27 15:00:00,2022-09-27 18:00:00,DFW,LHR,cloudy,AA,22,251,13.567820653558929,tailwind,B747,False
2022-09-27 16:00:00,2022-09-27 21:00:00,DFW,HND,rainy,DL,-10,1957,39.65661992849564,crosswind,A321,False
2022-09-27 17:00:00,2022-09-27 20:00:00,JFK,CDG,cloudy,WN,11,1486,18.30069134001465,headwind,A319,True
2022-09-27 18:00:00,2022-09-27 19:00:00,LAX,HND,rainy,AA,-3,385,29.497882054255275,crosswind,B747,False
2022-09-27 19:00:00,2022-09-27 20:00:00,ORD,LHR,sunny,WN,16,1262,39.47816711514689,crosswind,B747,False
2022-09-27 20:00:00,2022-09-27 22:00:00,DFW,CDG,cloudy,DL,14,1364,28.341179472161627,crosswind,A330,False
2022-09-27 21:00:00,2022-09-28 00:00:00,LAX,LHR,rainy,WN,21,1458,28.258104338250803,headwind,B737,False
2022-09-27 22:00:00,2022-09-27 23:00:00,DFW,PEK,sunny,WN,27,1981,18.063756468415473,crosswind,B777,True
2022-09-27 23:00:00,2022-09-28 01:00:00,DFW,LHR,rainy,AA,-6,885,14.251738084967073,tailwind,A380,False
2022-09-28 00:00:00,2022-09-28 01:00:00,LAX,CDG,sunny,WN,29,719,12.06129464711077,headwind,B747,True
2022-09-28 01:00:00,2022-09-28 04:00:00,DFW,LHR,rainy,DL,-7,527,35.41014180997326,headwind,A380,False
2022-09-28 02:00:00,2022-09-28 05:00:00,JFK,HND,sunny,AA,22,700,15.23399643145161,tailwind,B787,True
2022-09-28 03:00:00,2022-09-28 05:00:00,JFK,LHR,rainy,WN,16,347,33.74484681520226,crosswind,A380,False
2022-09-28 04:00:00,2022-09-28 07:00:00,JFK,LHR,cloudy,WN,27,702,11.842515034893381,tailwind,A320,True
2022-09-28 05:00:00,2022-09-28 07:00:00,JFK,CDG,sunny,DL,17,1967,2.466440643649538,tailwind,B777,True
2022-09-28 06:00:00,2022-09-28 09:00:00,LAX,LHR,rainy,WN,25,1488,19.933333374481816,crosswind,B787,False
2022-09-28 07:00:00,2022-09-28 12:00:00,ORD,PEK,sunny,AA,29,584,12.82398204696221,crosswind,A330,False
2022-09-28 08:00:00,2022-09-28 10:00:00,ORD,CDG,sunny,DL,7,1234,20.842268183312314,headwind,A350,False
2022-09-28 09:00:00,2022-09-28 14:00:00,DFW,HND,rainy,DL,-3,672,-0.49737311251537575,tailwind,A350,False
2022-09-28 10:00:00,2022-09-28 13:00:00,DFW,LHR,cloudy,DL,-8,1818,39.70255122969282,crosswind,B747,False
2022-09-28 11:00:00,2022-09-28 15:00:00,JFK,CDG,sunny,UA,7,1774,20.92681947204142,tailwind,B777,False
2022-09-28 12:00:00,2022-09-28 15:00:00,DFW,HND,rainy,WN,15,1273,28.58379746399543,crosswind,B787,False
2022-09-28 13:00:00,2022-09-28 17:00:00,LAX,PEK,rainy,UA,-8,1145,17.78390869734887,tailwind,A380,False
2022-09-28 14:00:00,2022-09-28 17:00:00,LAX,HND,rainy,DL,-10,655,32.33657493898326,headwind,A380,False
2022-09-28 15:00:00,2022-09-28 17:00:00,JFK,HND,sunny,AA,17,1255,21.858909584211936,crosswind,A320,False
2022-09-28 16:00:00,2022-09-28 17:00:00,LAX,CDG,cloudy,DL,13,1616,27.77514237043561,crosswind,B757,False
2022-09-28 17:00:00,2022-09-28 19:00:00,DFW,CDG,cloudy,UA,22,530,26.197892208627,crosswind,B747,False
2022-09-28 18:00:00,2022-09-28 22:00:00,DFW,PEK,rainy,WN,20,319,16.024443201975465,headwind,A380,False
2022-09-28 19:00:00,2022-09-28 22:00:00,DFW,PEK,cloudy,AA,13,537,39.883812591713436,crosswind,A380,False
2022-09-28 20:00:00,2022-09-28 23:00:00,LAX,CDG,rainy,UA,2,1563,13.363486110794566,headwind,B787,False
2022-09-28 21:00:00,2022-09-29 00:00:00,ORD,CDG,cloudy,DL,10,1966,33.18568069764682,crosswind,B737,False
2022-09-28 22:00:00,2022-09-28 23:00:00,ORD,HND,rainy,UA,-2,1722,25.66610207196849,crosswind,A350,False
2022-09-28 23:00:00,2022-09-29 00:00:00,ORD,HND,rainy,DL,21,225,10.119327491438682,headwind,A320,False
2022-09-29 00:00:00,2022-09-29 02:00:00,ORD,PEK,sunny,DL,5,1436,2.645129570783384,tailwind,A321,True
2022-09-29 01:00:00,2022-09-29 03:00:00,DFW,CDG,rainy,AA,9,1783,38.99646222375033,crosswind,B787,False
2022-09-29 02:00:00,2022-09-29 06:00:00,JFK,PEK,cloudy,AA,7,709,5.717717621073758,tailwind,A321,True
2022-09-29 03:00:00,2022-09-29 04:00:00,JFK,CDG,rainy,WN,22,1406,15.235906947137948,crosswind,B757,False
2022-09-29 04:00:00,2022-09-29 09:00:00,LAX,PEK,sunny,AA,-2,1338,14.58403939727321,headwind,A321,True
2022-09-29 05:00:00,2022-09-29 07:00:00,JFK,HND,sunny,WN,1,430,0.24809265941896586,tailwind,A320,False
2022-09-29 06:00:00,2022-09-29 11:00:00,ORD,HND,rainy,DL,18,1043,7.350459327403142,tailwind,B747,False
2022-09-29 07:00:00,2022-09-29 09:00:00,LAX,LHR,cloudy,AA,4,1101,35.720897413184524,crosswind,A330,False
2022-09-29 08:00:00,2022-09-29 13:00:00,JFK,CDG,rainy,UA,28,494,30.583173347737617,crosswind,B737,False
2022-09-29 09:00:00,2022-09-29 14:00:00,ORD,PEK,rainy,DL,3,785,20.405979658320632,crosswind,B787,False
2022-09-29 10:00:00,2022-09-29 12:00:00,LAX,LHR,cloudy,DL,29,1519,23.385730552891143,headwind,B737,False
2022-09-29 11:00:00,2022-09-29 12:00:00,LAX,CDG,sunny,DL,17,806,18.665870654745333,headwind,A321,True
2022-09-29 12:00:00,2022-09-29 14:00:00,JFK,HND,rainy,WN,19,1130,20.60585230477775,tailwind,A320,False
2022-09-29 13:00:00,2022-09-29 14:00:00,LAX,HND,rainy,AA,-1,793,16.89056652728985,headwind,A319,False
2022-09-29 14:00:00,2022-09-29 17:00:00,ORD,PEK,cloudy,UA,-9,1278,19.422296182798426,tailwind,A380,True
2022-09-29 15:00:00,2022-09-29 18:00:00,ORD,PEK,sunny,AA,5,211,10.320105311545529,tailwind,B737,False
2022-09-29 16:00:00,2022-09-29 19:00:00,ORD,PEK,rainy,UA,-3,1866,18.473748824961127,crosswind,A380,False
2022-09-29 17:00:00,2022-09-29 20:00:00,ORD,HND,rainy,UA,5,1731,19.26934708160049,tailwind,A321,False
2022-09-29 18:00:00,2022-09-29 22:00:00,ORD,PEK,sunny,AA,13,1896,24.644912981629094,crosswind,A321,False
2022-09-29 19:00:00,2022-09-29 23:00:00,JFK,HND,sunny,AA,13,1391,25.464594618241417,crosswind,B757,False
2022-09-29 20:00:00,2022-09-29 22:00:00,LAX,CDG,cloudy,WN,22,1088,16.425692811317127,headwind,A321,True
2022-09-29 21:00:00,2022-09-30 02:00:00,ORD,HND,sunny,DL,9,1297,28.997632246380086,crosswind,A321,False
2022-09-29 22:00:00,2022-09-30 02:00:00,ORD,HND,rainy,DL,-5,810,34.57446348549042,crosswind,B767,False
2022-09-29 23:00:00,2022-09-30 03:00:00,LAX,PEK,sunny,DL,21,850,26.564832186967465,crosswind,A321,False
2022-09-30 00:00:00,2022-09-30 05:00:00,JFK,PEK,cloudy,DL,13,1761,35.75865160755989,crosswind,B747,False
2022-09-30 01:00:00,2022-09-30 05:00:00,DFW,LHR,rainy,DL,-2,543,14.801918699441893,tailwind,B737,False
2022-09-30 02:00:00,2022-09-30 07:00:00,JFK,HND,cloudy,UA,-1,1790,18.389346900095966,crosswind,B747,True
2022-09-30 03:00:00,2022-09-30 07:00:00,DFW,HND,rainy,AA,27,295,22.447942687221875,tailwind,B787,False
2022-09-30 04:00:00,2022-09-30 07:00:00,LAX,LHR,rainy,DL,13,450,19.726307510818444,tailwind,A319,False
2022-09-30 05:00:00,2022-09-30 10:00:00,DFW,PEK,cloudy,UA,-4,1275,17.88516948550769,tailwind,B767,True
2022-09-30 06:00:00,2022-09-30 09:00:00,ORD,CDG,sunny,WN,-4,1941,11.104407106698671,crosswind,B787,True
2022-09-30 07:00:00,2022-09-30 09:00:00,LAX,PEK,cloudy,DL,18,957,13.94294190515998,tailwind,B737,True
2022-09-30 08:00:00,2022-09-30 13:00:00,DFW,CDG,cloudy,WN,4,1039,31.752778676480197,crosswind,B767,False
2022-09-30 09:00:00,2022-09-30 14:00:00,LAX,CDG,rainy,AA,4,1905,15.548850275706103,headwind,B757,False
2022-09-30 10:00:00,2022-09-30 11:00:00,ORD,CDG,sunny,AA,-3,1005,10.319932699944943,headwind,B787,True
2022-09-30 11:00:00,2022-09-30 15:00:00,LAX,CDG,rainy,WN,21,821,23.520178172431333,crosswind,B747,False
2022-09-30 12:00:00,2022-09-30 17:00:00,DFW,CDG,sunny,DL,2,397,27.308292533252278,headwind,A350,False
2022-09-30 13:00:00,2022-09-30 14:00:00,JFK,CDG,cloudy,DL,28,1300,19.543380926172617,tailwind,B777,True
2022-09-30 14:00:00,2022-09-30 15:00:00,DFW,CDG,cloudy,DL,27,951,33.31069790669757,crosswind,A330,False
2022-09-30 15:00:00,2022-09-30 16:00:00,LAX,LHR,rainy,AA,4,684,29.836388771893645,crosswind,A330,False
2022-09-30 16:00:00,2022-09-30 19:00:00,LAX,CDG,cloudy,WN,-9,1700,12.307025254346534,tailwind,B787,True
2022-09-30 17:00:00,2022-09-30 18:00:00,LAX,HND,sunny,UA,-8,971,21.938206537455684,tailwind,A321,False
2022-09-30 18:00:00,2022-09-30 23:00:00,LAX,PEK,rainy,AA,18,1422,20.225705297776273,crosswind,A380,False
2022-09-30 19:00:00,2022-09-30 21:00:00,JFK,HND,cloudy,DL,3,1011,38.93002389005254,crosswind,B747,False
2022-09-30 20:00:00,2022-10-01 00:00:00,LAX,LHR,cloudy,WN,27,1654,7.382475310997425,tailwind,B747,True
2022-09-30 21:00:00,2022-10-01 00:00:00,JFK,HND,sunny,DL,7,1542,-2.3765761921336157,tailwind,B747,True
2022-09-30 22:00:00,2022-09-30 23:00:00,DFW,HND,cloudy,DL,21,1166,30.378611070735648,crosswind,B737,False
2022-09-30 23:00:00,2022-10-01 00:00:00,DFW,PEK,rainy,DL,25,1996,21.80305766245938,headwind,B787,False
2022-10-01 00:00:00,2022-10-01 03:00:00,LAX,CDG,sunny,DL,21,612,12.03965705927604,tailwind,A380,True
2022-10-01 01:00:00,2022-10-01 04:00:00,DFW,PEK,rainy,UA,0,351,15.042237349759151,tailwind,A380,False
2022-10-01 02:00:00,2022-10-01 07:00:00,LAX,PEK,rainy,DL,-5,1127,21.725246595838676,tailwind,A321,False
2022-10-01 03:00:00,2022-10-01 08:00:00,LAX,HND,cloudy,AA,11,1346,23.633460478284142,headwind,A350,False
2022-10-01 04:00:00,2022-10-01 06:00:00,LAX,PEK,sunny,DL,-5,547,33.62741726518885,crosswind,B767,False
2022-10-01 05:00:00,2022-10-01 10:00:00,DFW,LHR,sunny,DL,24,1443,30.32553969487023,crosswind,B757,False
2022-10-01 06:00:00,2022-10-01 11:00:00,ORD,CDG,sunny,UA,27,705,14.938221558610158,crosswind,A319,True
2022-10-01 07:00:00,2022-10-01 10:00:00,ORD,PEK,sunny,DL,-10,1740,6.395961851104067,tailwind,A320,True
2022-10-01 08:00:00,2022-10-01 11:00:00,ORD,LHR,sunny,UA,5,1881,34.86704783254766,crosswind,B787,False
2022-10-01 09:00:00,2022-10-01 13:00:00,LAX,PEK,sunny,DL,16,857,9.053500132093726,tailwind,B747,True
2022-10-01 10:00:00,2022-10-01 13:00:00,ORD,HND,cloudy,WN,8,1798,31.83275363688435,headwind,B747,False
2022-10-01 11:00:00,2022-10-01 14:00:00,DFW,HND,rainy,UA,22,1275,9.208251977482593,tailwind,B787,False
2022-10-01 12:00:00,2022-10-01 17:00:00,DFW,CDG,sunny,WN,-5,1710,25.92981960680774,headwind,A380,False
2022-10-01 13:00:00,2022-10-01 18:00:00,DFW,HND,sunny,WN,28,1282,2.1393466915238797,tailwind,A380,True
2022-10-01 14:00:00,2022-10-01 17:00:00,LAX,HND,rainy,AA,-5,814,20.614590219295195,crosswind,A320,False
2022-10-01 15:00:00,2022-10-01 18:00:00,ORD,PEK,rainy,UA,1,221,23.287470881814315,headwind,A320,False
2022-10-01 16:00:00,2022-10-01 20:00:00,JFK,PEK,sunny,AA,-7,934,6.57959709794193,tailwind,A320,True
2022-10-01 17:00:00,2022-10-01 18:00:00,JFK,HND,cloudy,WN,19,1301,16.057390107197026,tailwind,B767,True
2022-10-01 18:00:00,2022-10-01 21:00:00,LAX,LHR,rainy,DL,19,1847,9.498883475129368,tailwind,B767,False
2022-10-01 19:00:00,2022-10-01 21:00:00,DFW,LHR,rainy,AA,-10,262,27.739021130586224,headwind,A350,False
2022-10-01 20:00:00,2022-10-02 00:00:00,JFK,PEK,cloudy,WN,13,398,16.67034239940289,tailwind,B787,False
2022-10-01 21:00:00,2022-10-01 22:00:00,JFK,CDG,cloudy,DL,0,659,34.257410421261255,headwind,A350,False
2022-10-01 22:00:00,2022-10-02 03:00:00,JFK,LHR,sunny,AA,13,1361,16.22927074779428,tailwind,B767,True
2022-10-01 23:00:00,2022-10-02 02:00:00,DFW,CDG,sunny,DL,-10,940,15.039998687260974,headwind,A350,True
2022-10-02 00:00:00,2022-10-02 02:00:00,ORD,LHR,rainy,UA,21,1582,30.566310085756022,headwind,A320,False
2022-10-02 01:00:00,2022-10-02 06:00:00,JFK,CDG,rainy,UA,1,1300,13.345175702079011,tailwind,B757,False
2022-10-02 02:00:00,2022-10-02 05:00:00,LAX,CDG,rainy,DL,15,1896,39.36912598957646,crosswind,B787,False
2022-10-02 03:00:00,2022-10-02 04:00:00,DFW,LHR,sunny,DL,-4,1021,17.675907625900226,tailwind,B787,True
2022-10-02 04:00:00,2022-10-02 07:00:00,JFK,HND,rainy,DL,10,441,33.75947604359901,headwind,A320,False
2022-10-02 05:00:00,2022-10-02 08:00:00,DFW,PEK,rainy,AA,4,223,25.477613800473527,crosswind,A320,False
2022-10-02 06:00:00,2022-10-02 08:00:00,JFK,PEK,rainy,WN,5,248,31.986111019027177,headwind,A350,False
2022-10-02 07:00:00,2022-10-02 11:00:00,DFW,LHR,sunny,AA,-7,1376,21.81622945380213,tailwind,B787,False
2022-10-02 08:00:00,2022-10-02 13:00:00,LAX,PEK,sunny,DL,22,934,33.38655503193678,headwind,A320,False
2022-10-02 09:00:00,2022-10-02 14:00:00,LAX,LHR,cloudy,WN,29,1214,16.085521227629116,headwind,B777,True
2022-10-02 10:00:00,2022-10-02 13:00:00,ORD,LHR,sunny,UA,23,1414,5.873150434440294,tailwind,A330,True
2022-10-02 11:00:00,2022-10-02 13:00:00,ORD,CDG,cloudy,WN,-8,1762,39.008723962662856,crosswind,A319,False
2022-10-02 12:00:00,2022-10-02 16:00:00,DFW,LHR,cloudy,UA,12,505,35.20630367857811,crosswind,A321,False
2022-10-02 13:00:00,2022-10-02 16:00:00,JFK,HND,cloudy,AA,8,356,17.42659145011618,headwind,A319,False
2022-10-02 14:00:00,2022-10-02 19:00:00,ORD,CDG,cloudy,WN,27,965,30.03176834175886,headwind,B747,False
2022-10-02 15:00:00,2022-10-02 18:00:00,ORD,CDG,sunny,AA,23,1702,18.97260448183663,headwind,B757,True
2022-10-02 16:00:00,2022-10-02 17:00:00,DFW,HND,sunny,UA,9,1085,25.61753559806818,headwind,B767,False
2022-10-02 17:00:00,2022-10-02 21:00:00,ORD,HND,sunny,AA,12,932,12.448342290151615,tailwind,B747,True
2022-10-02 18:00:00,2022-10-02 21:00:00,LAX,PEK,rainy,AA,28,500,19.854466874361936,crosswind,B757,False
2022-10-02 19:00:00,2022-10-02 21:00:00,JFK,HND,cloudy,WN,25,1053,13.801907530495551,tailwind,A330,True
2022-10-02 20:00:00,2022-10-03 01:00:00,JFK,PEK,rainy,DL,-2,705,28.1531862037639,crosswind,B737,False
2022-10-02 21:00:00,2022-10-02 22:00:00,DFW,CDG,sunny,DL,6,447,24.01967278335541,crosswind,B737,False
2022-10-02 22:00:00,2022-10-03 00:00:00,ORD,LHR,cloudy,WN,18,993,18.76688690952982,crosswind,B747,True
2022-10-02 23:00:00,2022-10-03 04:00:00,LAX,CDG,cloudy,AA,-8,1998,18.99709613522878,tailwind,B747,True
2022-10-03 00:00:00,2022-10-03 01:00:00,DFW,PEK,sunny,AA,3,978,34.8003043289176,headwind,B767,False
2022-10-03 01:00:00,2022-10-03 06:00:00,LAX,LHR,rainy,AA,12,607,25.29360749662087,crosswind,A321,False
2022-10-03 02:00:00,2022-10-03 06:00:00,LAX,HND,sunny,AA,-7,851,12.181445959960707,headwind,A350,True
2022-10-03 03:00:00,2022-10-03 06:00:00,LAX,LHR,rainy,DL,12,285,12.240213324724815,tailwind,B747,False
2022-10-03 04:00:00,2022-10-03 09:00:00,JFK,PEK,sunny,DL,7,269,22.88878980547039,headwind,B787,False
2022-10-03 05:00:00,2022-10-03 06:00:00,ORD,LHR,rainy,DL,8,1724,10.967767048892512,tailwind,A330,False
2022-10-03 06:00:00,2022-10-03 10:00:00,LAX,LHR,sunny,AA,-2,1462,21.60910661589388,crosswind,A350,False
2022-10-03 07:00:00,2022-10-03 10:00:00,DFW,CDG,sunny,WN,11,1604,25.02642235031584,headwind,A350,False
2022-10-03 08:00:00,2022-10-03 12:00:00,DFW,HND,rainy,WN,-8,815,28.912293077386806,crosswind,B777,False
2022-10-03 09:00:00,2022-10-03 11:00:00,DFW,CDG,rainy,AA,9,1875,14.555946095188276,headwind,B757,False
2022-10-03 10:00:00,2022-10-03 12:00:00,JFK,HND,sunny,WN,20,1833,0.6213249349544974,tailwind,B757,True
2022-10-03 11:00:00,2022-10-03 14:00:00,ORD,HND,sunny,DL,2,1395,30.2283690605738,crosswind,A380,False
2022-10-03 12:00:00,2022-10-03 14:00:00,DFW,CDG,rainy,DL,28,1025,15.012877385072292,headwind,A320,False
2022-10-03 13:00:00,2022-10-03 16:00:00,LAX,PEK,sunny,UA,27,1496,19.20690692841137,tailwind,A380,True
2022-10-03 14:00:00,2022-10-03 16:00:00,ORD,LHR,rainy,DL,13,1176,28.646380164163737,headwind,A330,False
2022-10-03 15:00:00,2022-10-03 17:00:00,DFW,CDG,sunny,DL,21,1588,24.96439810543722,headwind,A320,False
2022-10-03 16:00:00,2022-10-03 18:00:00,ORD,HND,rainy,WN,6,515,1.9214491386649777,tailwind,A321,False
2022-10-03 17:00:00,2022-10-03 20:00:00,DFW,PEK,rainy,AA,-8,623,10.564806633819801,tailwind,A380,False
2022-10-03 18:00:00,2022-10-03 23:00:00,ORD,LHR,rainy,DL,28,393,14.456296202712531,tailwind,A330,False
2022-10-03 19:00:00,2022-10-04 00:00:00,DFW,LHR,rainy,DL,-9,972,32.02991103244325,headwind,A319,False
2022-10-03 20:00:00,2022-10-03 22:00:00,JFK,CDG,cloudy,AA,2,1736,20.853698945875415,headwind,B747,False
2022-10-03 21:00:00,2022-10-04 02:00:00,ORD,PEK,cloudy,UA,-3,1971,35.765473357842836,crosswind,B747,False
2022-10-03 22:00:00,2022-10-04 02:00:00,JFK,LHR,sunny,DL,7,1167,40.547267199994764,crosswind,B737,False
2022-10-03 23:00:00,2022-10-04 01:00:00,DFW,LHR,rainy,WN,24,1104,5.159857198405126,tailwind,A380,False
2022-10-04 00:00:00,2022-10-04 04:00:00,LAX,PEK,cloudy,WN,14,1046,-0.790993009519676,tailwind,B737,True
2022-10-04 01:00:00,2022-10-04 06:00:00,DFW,LHR,cloudy,WN,23,943,38.05178971874139,crosswind,A380,False
2022-10-04 02:00:00,2022-10-04 05:00:00,DFW,LHR,rainy,UA,-2,1406,-0.20181356197967393,tailwind,A380,False
2022-10-04 03:00:00,2022-10-04 04:00:00,LAX,HND,rainy,AA,28,485,10.257983622337928,tailwind,B787,False
2022-10-04 04:00:00,2022-10-04 07:00:00,LAX,HND,cloudy,DL,1,349,33.536029627444364,headwind,A380,False
2022-10-04 05:00:00,2022-10-04 08:00:00,ORD,CDG,cloudy,UA,-10,1864,31.815853825425766,crosswind,A380,False
2022-10-04 06:00:00,2022-10-04 11:00:00,ORD,LHR,sunny,WN,-3,935,35.095876115796706,headwind,A320,False
2022-10-04 07:00:00,2022-10-04 10:00:00,LAX,CDG,sunny,WN,-4,1649,20.227638389459464,tailwind,B767,False
2022-10-04 08:00:00,2022-10-04 13:00:00,JFK,HND,rainy,DL,14,329,15.461923658411935,crosswind,B767,False
2022-10-04 09:00:00,2022-10-04 10:00:00,JFK,CDG,sunny,UA,24,1095,15.456431848781879,headwind,B767,True
2022-10-04 10:00:00,2022-10-04 15:00:00,JFK,CDG,sunny,DL,-7,1958,13.020737312810057,headwind,A319,True
2022-10-04 11:00:00,2022-10-04 15:00:00,ORD,PEK,rainy,UA,20,277,20.886635127531967,tailwind,A320,False
2022-10-04 12:00:00,2022-10-04 17:00:00,LAX,LHR,rainy,AA,16,766,34.030776618339246,crosswind,A319,False
2022-10-04 13:00:00,2022-10-04 17:00:00,ORD,HND,rainy,DL,28,382,1.5085736242549637,tailwind,B747,False
2022-10-04 14:00:00,2022-10-04 17:00:00,JFK,CDG,cloudy,AA,-1,943,1.197780293533334,tailwind,A330,True
2022-10-04 15:00:00,2022-10-04 18:00:00,JFK,CDG,rainy,AA,-9,282,29.340233952183254,crosswind,B737,False
2022-10-04 16:00:00,2022-10-04 20:00:00,DFW,HND,sunny,UA,4,1495,28.1327466302701,headwind,A320,False
2022-10-04 17:00:00,2022-10-04 20:00:00,LAX,CDG,sunny,UA,6,1014,36.25967352033193,crosswind,A380,False
2022-10-04 18:00:00,2022-10-04 20:00:00,LAX,PEK,rainy,AA,25,1570,18.240247079634592,headwind,A320,False
2022-10-04 19:00:00,2022-10-04 20:00:00,JFK,PEK,sunny,DL,19,1355,-1.741515714603918,tailwind,A380,True
2022-10-04 20:00:00,2022-10-05 01:00:00,DFW,LHR,rainy,AA,25,1512,23.008996900500737,crosswind,A320,False
2022-10-04 21:00:00,2022-10-04 22:00:00,DFW,HND,sunny,AA,29,699,23.812557510094464,crosswind,A321,False
2022-10-04 22:00:00,2022-10-05 01:00:00,JFK,CDG,sunny,AA,5,1698,34.92487471771715,headwind,B757,False
2022-10-04 23:00:00,2022-10-05 00:00:00,JFK,CDG,cloudy,UA,3,592,7.372957469341217,tailwind,A380,False
2022-10-05 00:00:00,2022-10-05 02:00:00,JFK,CDG,sunny,UA,5,205,24.89938896890085,crosswind,A380,False
2022-10-05 01:00:00,2022-10-05 03:00:00,ORD,HND,cloudy,WN,19,1138,39.20598129191866,crosswind,B747,False
2022-10-05 02:00:00,2022-10-05 07:00:00,DFW,CDG,sunny,WN,-3,301,23.3487586369485,headwind,A321,False
2022-10-05 03:00:00,2022-10-05 06:00:00,JFK,LHR,cloudy,UA,-1,1192,5.091180998357196,tailwind,B777,True
2022-10-05 04:00:00,2022-10-05 07:00:00,DFW,HND,sunny,DL,11,1141,17.08394557141218,headwind,A380,True
2022-10-05 05:00:00,2022-10-05 07:00:00,JFK,HND,rainy,WN,9,658,12.33522845086074,tailwind,B777,False
2022-10-05 06:00:00,2022-10-05 10:00:00,DFW,LHR,sunny,AA,-6,1953,5.4138654411100715,tailwind,A330,True
2022-10-05 07:00:00,2022-10-05 08:00:00,ORD,LHR,sunny,AA,-7,1238,21.46850427542285,headwind,B767,False
2022-10-05 08:00:00,2022-10-05 10:00:00,LAX,PEK,sunny,AA,5,1211,25.816589527513287,headwind,A321,False
2022-10-05 09:00:00,2022-10-05 10:00:00,JFK,HND,cloudy,DL,5,997,26.484362900287245,crosswind,B757,False
2022-10-05 10:00:00,2022-10-05 15:00:00,ORD,HND,rainy,WN,17,1643,35.25743500322035,crosswind,A320,False
2022-10-05 11:00:00,2022-10-05 13:00:00,ORD,PEK,cloudy,AA,15,1435,21.23183041412545,crosswind,B747,False
2022-10-05 12:00:00,2022-10-05 17:00:00,JFK,PEK,cloudy,UA,-2,1727,-3.97245705394782,tailwind,B787,True
2022-10-05 13:00:00,2022-10-05 17:00:00,ORD,CDG,rainy,UA,26,1040,30.44760531345453,headwind,B737,False
2022-10-05 14:00:00,2022-10-05 18:00:00,LAX,CDG,cloudy,AA,-7,311,23.52445799059779,crosswind,B747,False
2022-10-05 15:00:00,2022-10-05 18:00:00,LAX,LHR,cloudy,WN,19,1267,16.070705223178013,headwind,B757,True
2022-10-05 16:00:00,2022-10-05 21:00:00,LAX,CDG,rainy,WN,-10,733,5.523563567936881,tailwind,B747,False
2022-10-05 17:00:00,2022-10-05 19:00:00,ORD,HND,cloudy,AA,27,322,23.705740204618095,crosswind,B787,False
2022-10-05 18:00:00,2022-10-05 19:00:00,JFK,LHR,sunny,AA,7,1033,19.091768609866072,crosswind,A330,True
2022-10-05 19:00:00,2022-10-05 20:00:00,JFK,HND,rainy,UA,18,1324,41.67212653221222,crosswind,B737,False
2022-10-05 20:00:00,2022-10-06 01:00:00,LAX,PEK,sunny,WN,4,1356,29.575122639449344,crosswind,A350,False
2022-10-05 21:00:00,2022-10-05 23:00:00,JFK,LHR,sunny,AA,23,1890,13.480981430187397,tailwind,B757,True
2022-10-05 22:00:00,2022-10-06 01:00:00,JFK,CDG,rainy,WN,21,755,28.001353310537752,headwind,B777,False
2022-10-05 23:00:00,2022-10-06 03:00:00,ORD,PEK,rainy,AA,24,1820,14.3214018971719,tailwind,B777,False
2022-10-06 00:00:00,2022-10-06 04:00:00,JFK,HND,sunny,WN,16,957,8.432142657544302,tailwind,A380,True
2022-10-06 01:00:00,2022-10-06 04:00:00,LAX,HND,rainy,WN,17,1121,30.830117167186568,headwind,B737,False
2022-10-06 02:00:00,2022-10-06 04:00:00,DFW,CDG,rainy,WN,-10,1411,24.41496669237133,crosswind,B787,False
2022-10-06 03:00:00,2022-10-06 04:00:00,JFK,LHR,sunny,DL,17,1505,14.63644056183461,tailwind,B767,True
2022-10-06 04:00:00,2022-10-06 05:00:00,JFK,HND,rainy,AA,27,876,5.143752076880407,tailwind,B757,False
2022-10-06 05:00:00,2022-10-06 06:00:00,ORD,HND,sunny,UA,25,810,18.445318964905713,tailwind,A350,True
2022-10-06 06:00:00,2022-10-06 08:00:00,JFK,PEK,sunny,DL,12,1228,10.420631300391154,tailwind,A380,True
2022-10-06 07:00:00,2022-10-06 09:00:00,ORD,HND,sunny,UA,-10,817,6.0346972161025025,tailwind,A380,True
2022-10-06 08:00:00,2022-10-06 13:00:00,JFK,PEK,sunny,WN,29,598,-0.7927793272048529,tailwind,A320,False
2022-10-06 09:00:00,2022-10-06 14:00:00,DFW,PEK,sunny,DL,20,1996,38.95123936413869,crosswind,B787,False
